,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
96,16.48928,4.582008659988611,-88.65956203577616,4.879682856779064,4.314103653976861,13.84031774390431,134,168.425,189
97,15.458700000000002,4.436510808078513,-45.00001609038752,4.570166444817227,4.326469405097469,13.198264786586927,134,164.44,182
98,16.283164000000003,4.5532810497714715,82.06892755443786,4.828902023254336,4.291773532899137,13.574370701221698,136,163.22784810126583,181
99,15.046468,4.376957626730261,-44.476824949764115,4.506620344032398,4.259203210974311,13.198264786586927,134,164.54794520547946,185
100,19.581020000000002,4.993128176829644,-73.56363970743999,5.258899061713858,4.7296730258552655,14.858476615856468,135,165.90526315789472,185
101,23.291108,5.445655125537929,-14.84775823428667,7.027079825042253,4.286888674734776,17.582476615856464,134,156.60176991150442,173
102,13.809772,4.193226420571205,83.35971458764796,4.481930211760792,3.9396596638024173,12.55621182926954,135,161.0597014925373,176
103,8.038524,3.199213440535451,21.788405367433672,3.6079798234666476,2.8423968485431694,9.45610591463477,136,153.3846153846154,165
104,12.160844,3.9349291579589254,-45.00001609038752,3.9982767813570614,3.9023463703885057,11.64821182926954,128,155.84745762711864,171
105,42.666012,7.370485309295785,-85.14716570385247,9.976927074799073,5.860736348169086,25.864635487808624,124,161.6183574879227,180
106,9.893568000000002,3.5492086464628105,45.00001609038752,3.669638310969262,3.493391594615945,10.630052957317385,130,159.60416666666666,173
107,25.558384000000004,5.70455477739731,19.96563320473991,7.890007382324441,4.293601332420954,19.398476615856467,133,163.2016129032258,186
108,59.77364000000001,8.723884580894197,-7.06793377846205,29.328158818183063,2.898962695719645,56.314900274395555,135,164.25172413793103,220
109,10.924148,3.7294848472864905,80.55148469561492,4.01239865151694,3.48436848630886,11.006158871952156,134,163.26415094339623,177
110,12.36696,3.9681358999104317,45.00001609038752,3.9717432612561114,3.9717432612561114,11.64821182926954,133,154.31666666666666,169
111,18.138208000000002,4.805651224988314,80.3923041463887,4.851632959451928,4.760091467138005,14.482370701221697,132,159.14772727272728,179
112,19.168788000000003,4.940289354505953,-53.067157444775575,5.0223718232941685,4.900688553488706,15.014264786586926,133,156.8709677419355,172
